FID,Shape *,FID_basins,NAME,BASIN,REGION,BASIN_ID,area,area_km2,BCU_name,FID_gadm_c,ISO,NAME_1,REGION_1,STATUS,CONTINENT
0,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,21,BOL,Bolivia,LAM,DEV,South America
1,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,22,BRA,Brazil,LAM,DEV,South America
2,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,48,ECU,Ecuador,LAM,DEV,South America
3,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,67,GUY,Guyana,LAM,DEV,South America
4,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,129,PER,Peru,LAM,DEV,South America
5,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,152,SUR,Suriname,LAM,DEV,South America
6,Polygon,79,Amazon - LAM,Amazon,LAM,9,486.780403,5925340.761,9|LAM,184,GUF,French Guiana,LAM,DEV,South America
7,Polygon,85,Columbia Ecuador Pacific Coast - LAM,Columbia Ecuador Pacific Coast,LAM,37,16.884728,207399.9279,37|LAM,48,ECU,Ecuador,LAM,DEV,South America
8,Polygon,85,Columbia Ecuador Pacific Coast - LAM,Columbia Ecuador Pacific Coast,LAM,37,16.884728,207399.9279,37|LAM,128,PAN,Panama,LAM,DEV,North America
9,Polygon,85,Columbia Ecuador Pacific Coast - LAM,Columbia Ecuador Pacific Coast,LAM,37,16.884728,207399.9279,37|LAM,129,PER,Peru,LAM,DEV,South America
10,Polygon,86,East Brazil South Atlantic Coast - LAM,East Brazil South Atlantic Coast,LAM,46,23.323339,285367.6709,46|LAM,22,BRA,Brazil,LAM,DEV,South America
11,Polygon,87,La Plata - LAM,La Plata,LAM,75,235.108252,2659219.123,75|LAM,5,ARG,Argentina,LAM,DEV,South America
12,Polygon,87,La Plata - LAM,La Plata,LAM,75,235.108252,2659219.123,75|LAM,21,BOL,Bolivia,LAM,DEV,South America
13,Polygon,87,La Plata - LAM,La Plata,LAM,75,235.108252,2659219.123,75|LAM,22,BRA,Brazil,LAM,DEV,South America
14,Polygon,87,La Plata - LAM,La Plata,LAM,75,235.108252,2659219.123,75|LAM,135,PRY,Paraguay,LAM,DEV,South America
15,Polygon,88,La Puna Region - LAM,La Puna Region,LAM,76,28.329095,326103.0298,76|LAM,5,ARG,Argentina,LAM,DEV,South America
16,Polygon,88,La Puna Region - LAM,La Puna Region,LAM,76,28.329095,326103.0298,76|LAM,21,BOL,Bolivia,LAM,DEV,South America
17,Polygon,88,La Puna Region - LAM,La Puna Region,LAM,76,28.329095,326103.0298,76|LAM,30,CHL,Chile,LAM,DEV,South America
18,Polygon,88,La Puna Region - LAM,La Puna Region,LAM,76,28.329095,326103.0298,76|LAM,129,PER,Peru,LAM,DEV,South America
19,Polygon,90,Mar Chiquita Salinas Grandes - LAM,Mar Chiquita Salinas Grandes,LAM,84,28.695035,307893.829,84|LAM,5,ARG,Argentina,LAM,DEV,South America
20,Polygon,90,Mar Chiquita Salinas Grandes - LAM,Mar Chiquita Salinas Grandes,LAM,84,28.695035,307893.829,84|LAM,30,CHL,Chile,LAM,DEV,South America
21,Polygon,91,Negro Central Patagonia South Argentina South Atlantic Coast - LAM,Negro Central Patagonia South Argentina South Atlantic Coast,LAM,93,79.949347,705672.6212,93|LAM,5,ARG,Argentina,LAM,DEV,South America
22,Polygon,91,Negro Central Patagonia South Argentina South Atlantic Coast - LAM,Negro Central Patagonia South Argentina South Atlantic Coast,LAM,93,79.949347,705672.6212,93|LAM,30,CHL,Chile,LAM,DEV,South America
23,Polygon,93,North Brazil South Atlantic Coast - LAM,North Brazil South Atlantic Coast,LAM,99,22.014521,270247.0116,99|LAM,22,BRA,Brazil,LAM,DEV,South America
24,Polygon,94,North Chile Pacific Coast - LAM,North Chile Pacific Coast,LAM,100,39.160082,413908.7744,100|LAM,5,ARG,Argentina,LAM,DEV,South America
25,Polygon,94,North Chile Pacific Coast - LAM,North Chile Pacific Coast,LAM,100,39.160082,413908.7744,100|LAM,21,BOL,Bolivia,LAM,DEV,South America
26,Polygon,94,North Chile Pacific Coast - LAM,North Chile Pacific Coast,LAM,100,39.160082,413908.7744,100|LAM,30,CHL,Chile,LAM,DEV,South America
27,Polygon,94,North Chile Pacific Coast - LAM,North Chile Pacific Coast,LAM,100,39.160082,413908.7744,100|LAM,129,PER,Peru,LAM,DEV,South America
28,Polygon,95,North East South America South Atlantic Coast - LAM,North East South America South Atlantic Coast,LAM,101,45.736574,561127.3343,101|LAM,22,BRA,Brazil,LAM,DEV,South America
29,Polygon,95,North East South America South Atlantic Coast - LAM,North East South America South Atlantic Coast,LAM,101,45.736574,561127.3343,101|LAM,67,GUY,Guyana,LAM,DEV,South America
30,Polygon,95,North East South America South Atlantic Coast - LAM,North East South America South Atlantic Coast,LAM,101,45.736574,561127.3343,101|LAM,152,SUR,Suriname,LAM,DEV,South America
31,Polygon,95,North East South America South Atlantic Coast - LAM,North East South America South Atlantic Coast,LAM,101,45.736574,561127.3343,101|LAM,184,GUF,French Guiana,LAM,DEV,South America
32,Polygon,96,Orinoco - LAM,Orinoco,LAM,108,76.567804,937326.6392,108|LAM,22,BRA,Brazil,LAM,DEV,South America
