# Data on GDP per capita under SSP3 scenario
#
# This data was directly copied from the "GDP per Capita" sheet in https://github.com/iiasa/message_data/blob/dev/data/model/investment_cost/SSP3_techinput.xlsx
# Based on the source provided in the spreadsheet, this seems to have been taken from an older version of the SSP database (v0.9.3)
Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD Env-Growth,SSP3_v9_130325,R11AFR,GDP|PPP per capita,billion US$2005/yr / million,1.549352262,1.743882122,1.995983842,2.288924449,2.676142507,3.04238399,3.365291662,3.644154658,3.936354556,4.256624159,4.617535726,5.043299442,5.542696581,6.117383569,6.76791182,7.490825159,8.278038827,9.123122878,10.02716185,10.98261354,11.9950992
OECD Env-Growth,SSP3_v9_130325,R11CPA,GDP|PPP per capita,billion US$2005/yr / million,2.708875744,4.112901079,6.678358764,9.862491607,14.07235314,18.02070526,21.12622222,23.26890463,25.06136267,26.60741964,27.76999722,28.63558306,29.50991667,30.37937471,31.22728101,31.99613789,32.70859541,33.27241772,33.72957344,34.11116198,34.46991105
OECD Env-Growth,SSP3_v9_130325,R11EEU,GDP|PPP per capita,billion US$2005/yr / million,10.31530922,12.87307521,14.95213152,16.9347206,19.64914406,22.20264814,24.58706062,26.770362,28.75635958,30.41049529,31.85268594,33.22226836,34.78974474,36.60003628,38.43085023,40.05162958,41.46195416,42.67743713,43.82447485,45.01309364,46.24197967
OECD Env-Growth,SSP3_v9_130325,R11FSU,GDP|PPP per capita,billion US$2005/yr / million,6.007114653,8.432759167,10.2341646,12.50694183,15.03661957,17.62036252,20.09015901,22.34002821,24.23171726,25.47238418,26.12390584,26.68875723,27.63490963,28.90969338,30.26840715,31.56389151,32.81527854,33.94283934,35.13644036,36.36223353,37.54112405
OECD Env-Growth,SSP3_v9_130325,R11LAM,GDP|PPP per capita,billion US$2005/yr / million,8.192959284,8.717269573,9.984726407,11.4455334,13.12626951,14.5143883,15.60509814,16.46002204,17.24351536,17.96068705,18.64104932,19.34103934,20.06817321,20.82513091,21.60989968,22.42998906,23.2394913,24.02035255,24.78927015,25.55278231,26.32371371
OECD Env-Growth,SSP3_v9_130325,R11MEA,GDP|PPP per capita,billion US$2005/yr / million,7.00055933,7.794248947,8.761678566,9.706777497,11.08251769,12.40948154,13.72931079,14.94011434,15.97739528,16.7421313,17.24551597,17.65430162,18.09310871,18.61030854,19.16112354,19.77142046,20.43435414,21.14434951,21.91841513,22.75435651,23.64832324
OECD Env-Growth,SSP3_v9_130325,R11NAM,GDP|PPP per capita,billion US$2005/yr / million,38.76291024,41.53008096,41.2286658,44.64132151,49.31827723,53.03346314,56.16023349,58.92600931,61.55339456,64.06212149,66.2258624,68.20590613,70.12635187,72.03104921,73.5785219,74.80364729,76.08478655,77.29605549,78.55829897,79.95543108,81.36596632
OECD Env-Growth,SSP3_v9_130325,R11PAO,GDP|PPP per capita,billion US$2005/yr / million,28.94805771,30.95611902,31.37500979,33.50186702,35.74750002,38.20945215,40.5001392,42.23749712,43.64243612,45.03714288,46.28969057,47.61598461,49.21168544,51.01703943,52.9248624,54.7952249,56.73392595,58.86466723,61.29545183,64.08535775,67.13214955
OECD Env-Growth,SSP3_v9_130325,R11PAS,GDP|PPP per capita,billion US$2005/yr / million,5.104102482,6.032120269,8.159064915,9.704425858,11.62629332,13.35406822,14.7703823,15.90990478,16.9569162,17.87677698,18.66041128,19.41051177,20.13313451,20.90666795,21.72590893,22.58188817,23.45964796,24.32349098,25.19316054,26.08550039,27.03349409
OECD Env-Growth,SSP3_v9_130325,R11SAS,GDP|PPP per capita,billion US$2005/yr / million,1.608239692,2.018294752,2.737935629,3.457230242,4.416587376,5.354265398,6.150938734,6.800337552,7.39188682,7.909549488,8.367585299,8.813542597,9.273616049,9.755065254,10.24888573,10.74814222,11.23887784,11.72237103,12.2141404,12.72026204,13.24638039
OECD Env-Growth,SSP3_v9_130325,R11WEU,GDP|PPP per capita,billion US$2005/yr / million,26.09284489,27.72972812,28.10125353,29.61529381,31.72221573,33.54134218,35.16716158,36.66378694,38.19201961,39.63392426,40.98295079,42.35514937,43.88603439,45.51570607,47.06484899,48.44073724,49.75009036,50.99894246,52.26654504,53.57933461,54.85107005
