# Data on GDP per capita under SSP1 scenario
#
# This data was directly copied from the "GDP per Capita" sheet in https://github.com/iiasa/message_data/blob/dev/data/model/investment_cost/SSP1_techinput.xlsx
# Based on the source provided in the spreadsheet, this seems to have been taken from an older version of the SSP database (v0.9.3)
Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD Env-Growth,SSP1_v9_130325,R11AFR,GDP|PPP per capita,billion US$2005/yr / million,1.549352262,1.743882122,1.995983842,2.303352132,2.770626146,3.445559247,4.420539638,5.753139523,7.508564828,9.75973428,12.56956426,15.9921398,20.06348001,24.75960538,30.02918986,35.81451889,42.11632581,48.87428699,56.02765903,63.53355215,71.28306779
OECD Env-Growth,SSP1_v9_130325,R11CPA,GDP|PPP per capita,billion US$2005/yr / million,2.708875744,4.112901079,6.678358764,9.866958924,14.3924963,20.08599955,26.74385899,33.80286843,40.66750296,47.18385082,52.92023838,57.7540243,62.20131344,66.32406354,70.10971836,73.43650518,76.82669697,80.19592317,83.73018461,87.54736394,91.68958737
OECD Env-Growth,SSP1_v9_130325,R11EEU,GDP|PPP per capita,billion US$2005/yr / million,10.31530922,12.87307521,14.95213152,16.959511,19.89536545,23.22213972,27.05706845,31.24325325,35.33400744,39.05614994,42.49467298,45.8306255,49.42617169,53.37224371,57.45303609,61.45169766,65.52322276,69.76272616,74.30089584,79.19582573,84.42046775
OECD Env-Growth,SSP1_v9_130325,R11FSU,GDP|PPP per capita,billion US$2005/yr / million,6.007114653,8.432759167,10.2341646,12.52687027,15.32129729,18.87581878,23.28878763,28.16320503,32.85124386,36.97025088,40.44478351,43.73489739,47.41003986,51.32704814,55.0333855,58.30772153,61.52016636,64.88739512,68.50261032,72.29844112,76.14020891
OECD Env-Growth,SSP1_v9_130325,R11LAM,GDP|PPP per capita,billion US$2005/yr / million,8.192959284,8.717269573,9.984726407,11.4599095,13.3036281,15.54559173,18.3472592,21.71133085,25.48310779,29.56851296,33.8946015,38.45790118,43.23559264,48.14653523,53.11762852,58.18479935,63.44088199,68.91884004,74.69936431,80.82797582,87.27096679
OECD Env-Growth,SSP1_v9_130325,R11MEA,GDP|PPP per capita,billion US$2005/yr / million,7.00055933,7.794248947,8.761763389,9.796975538,11.40605248,13.36200202,15.88315547,18.7915592,21.89969128,25.14623703,28.48274035,32.0275549,35.90516112,40.06623403,44.34201024,48.70583228,53.28668405,58.13773252,63.29498568,68.73976608,74.41594186
OECD Env-Growth,SSP1_v9_130325,R11NAM,GDP|PPP per capita,billion US$2005/yr / million,38.76291024,41.53008096,41.2286658,44.65123907,49.63342851,54.11649507,58.4985694,62.73031354,66.59069397,70.06748255,73.03519964,75.84049966,78.71717178,81.82534157,84.90837878,87.97711164,91.40742156,95.09931351,99.08141954,103.4548365,108.2044271
OECD Env-Growth,SSP1_v9_130325,R11PAO,GDP|PPP per capita,billion US$2005/yr / million,28.94805771,30.95611902,31.37500979,33.50728151,35.85259456,38.87412009,42.50652469,46.47580292,50.44402674,54.60778489,58.69925168,62.8927429,67.40760539,72.23403544,77.31599162,82.47202359,87.75756751,93.35897473,99.28541471,105.5278386,112.0418532
OECD Env-Growth,SSP1_v9_130325,R11PAS,GDP|PPP per capita,billion US$2005/yr / million,5.104102482,6.032120269,8.159656319,9.749931913,11.90637246,14.55163227,17.76925017,21.59311116,25.87272064,30.43736826,35.22851443,40.29181777,45.55400379,50.97692539,56.45064682,61.94630397,67.5720509,73.29451134,79.14643725,85.15006631,91.25091478
OECD Env-Growth,SSP1_v9_130325,R11SAS,GDP|PPP per capita,billion US$2005/yr / million,1.608239692,2.018294752,2.737935629,3.458200761,4.51090783,5.981442925,7.969644122,10.54070961,13.6282963,17.14555439,20.99337256,25.15979048,29.62114148,34.31676549,39.15195787,44.07554493,49.18753544,54.49039355,59.96815681,65.62495683,71.38565034
OECD Env-Growth,SSP1_v9_130325,R11WEU,GDP|PPP per capita,billion US$2005/yr / million,26.09284489,27.72972812,28.10125353,29.66218065,31.96246098,34.42368639,37.34258882,40.7066662,44.32903936,48.00270343,51.61167285,55.30630874,59.26593912,63.51654433,67.93078155,72.41696269,77.08207235,82.01546137,87.2899577,92.90942455,98.85140922
