technology,parameter,region,mode,units,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110
atm_distillation_ref,historical_new_capacity,R11_PAS,M1,GW,,,33.336106008333324,33.336106008333324,33.336106008333324,33.336106008333324,0.0,1.7449652000000015,,,,,,,,,,,,,,
atm_distillation_ref,historical_new_capacity,R11_SAS,M1,GW,,,9.888136133333331,9.888136133333331,9.888136133333331,9.888136133333331,9.399017099999998,5.234895599999993,,,,,,,,,,,,,,
atm_distillation_ref,historical_new_capacity,R11_PAO,M1,GW,,,14.058867349999996,14.058867349999996,14.058867349999996,14.058867349999996,0.0,0.0,,,,,,,,,,,,,,
atm_distillation_ref,historical_new_capacity,R11_FSU,M1,GW,,,17.91894188333333,17.91894188333333,17.91894188333333,17.91894188333333,1.1368712666666625,3.2519806000000018,,,,,,,,,,,,,,
atm_distillation_ref,historical_new_capacity,R11_MEA,M1,GW,,,25.354873133333328,25.354873133333328,25.354873133333328,25.354873133333328,5.010165233333339,2.6967643999999837,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_CPA,M1,Gwa,,,89.50154546024997,179.00309092049994,268.5046363807499,358.0061818409999,422.8593998309999,473.96209375349986,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_AFR,M1,Gwa,,,32.026407175124994,64.05281435024999,96.07922152537499,128.10562870049998,130.32213108749997,136.3969894815,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_NAM,M1,Gwa,,,216.07819797712494,432.1563959542499,648.2345939313748,864.3127919084998,864.3127919084998,864.3127919084998,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_EEU,M1,Gwa,,,60.13288883249999,120.26577766499997,180.39866649749996,240.53155532999995,240.53155532999995,240.53155532999995,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_WEU,M1,Gwa,,,125.71467936637497,251.42935873274993,377.1440380991249,502.85871746549986,502.85871746549986,502.85871746549986,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_LAM,M1,Gwa,,,60.66649125899999,121.33298251799998,181.99947377699996,242.66596503599996,242.66596503599996,242.66596503599996,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_PAS,M1,Gwa,,,103.50860915587496,207.01721831174993,310.5258274676249,414.03443662349986,414.03443662349986,419.45255356949986,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_SAS,M1,Gwa,,,30.702662693999994,61.40532538799999,92.10798808199998,122.81065077599997,151.99459887149996,168.24894970949993,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_PAO,M1,Gwa,,,43.652783121749984,87.30556624349997,130.95834936524994,174.61113248699994,174.61113248699994,174.61113248699994,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_FSU,M1,Gwa,,,55.638314547749985,111.27662909549997,166.91494364324993,222.55325819099994,226.0832434739999,236.18064323699988,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_activity,R11_MEA,M1,Gwa,,,78.72688107899998,157.45376215799996,236.1806432369999,314.9075243159999,330.46408736549995,338.8375408274999,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_CPA,M1,GW,,,19.889232324499993,19.889232324499993,19.889232324499993,19.889232324499993,14.411826220000004,11.356154204999992,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_AFR,M1,GW,,,7.1169793722499985,7.1169793722499985,7.1169793722499985,7.1169793722499985,0.49255608599999856,1.3499685319999983,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_NAM,M1,GW,,,48.017377328249985,48.017377328249985,48.017377328249985,48.017377328249985,0.0,0.0,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_EEU,M1,GW,,,13.362864184999996,13.362864184999996,13.362864184999996,13.362864184999996,0.0,0.0,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_WEU,M1,GW,,,27.93659541474999,27.93659541474999,27.93659541474999,27.93659541474999,0.0,0.0,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_LAM,M1,GW,,,13.481442501999997,13.481442501999997,13.481442501999997,13.481442501999997,0.0,0.0,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_PAS,M1,GW,,,23.00191314574999,23.00191314574999,23.00191314574999,23.00191314574999,0.0,1.204025988000001,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_SAS,M1,GW,,,6.822813931999998,6.822813931999998,6.822813931999998,6.822813931999998,6.4853217989999985,3.6120779639999947,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_PAO,M1,GW,,,9.700618471499997,9.700618471499997,9.700618471499997,9.700618471499997,0.0,0.0,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_FSU,M1,GW,,,12.364069899499995,12.364069899499995,12.364069899499995,12.364069899499995,0.784441173999997,2.243866614000001,,,,,,,,,,,,,,
vacuum_distillation_ref,historical_new_capacity,R11_MEA,M1,GW,,,17.494862461999993,17.494862461999993,17.494862461999993,17.494862461999993,3.4570140110000036,1.8607674359999886,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_CPA,atm_gasoil,GWa,,,5.136610435109999,10.273220870219998,15.409831305329996,20.546441740439995,24.268452512039996,27.201302771939993,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_AFR,atm_gasoil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_NAM,atm_gasoil,GWa,,,12.401009623034998,24.802019246069996,37.20302886910499,49.60403849213999,49.60403849213999,49.60403849213999,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_EEU,atm_gasoil,GWa,,,1.0457893709999997,2.0915787419999994,3.1373681129999995,4.183157483999999,4.183157483999999,4.183157483999999,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_WEU,atm_gasoil,GWa,,,2.1863422498499996,4.372684499699999,6.559026749549998,8.745368999399998,8.745368999399998,8.745368999399998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_LAM,atm_gasoil,GWa,,,3.4817290635599996,6.963458127119999,10.44518719068,13.926916254239998,13.926916254239998,13.926916254239998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_PAS,atm_gasoil,GWa,,,5.940494090684998,11.880988181369997,17.821482272054993,23.761976362739993,23.761976362739993,24.072929161379996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_SAS,atm_gasoil,GWa,,,1.7620658589599996,3.524131717919999,5.286197576879999,7.048263435839998,8.72316828306,9.656026678979996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_PAO,atm_gasoil,GWa,,,0.7591788368999998,1.5183576737999995,2.277536510699999,3.036715347599999,3.036715347599999,3.036715347599999,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_FSU,atm_gasoil,GWa,,,0.48381143084999995,0.9676228616999999,1.4514342925499997,1.9352457233999998,1.965941247599999,2.0537447237999995,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_MEA,atm_gasoil,GWa,,,4.51823839236,9.03647678472,13.554715177079997,18.07295356944,18.96576501402,19.446328430099992,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_CPA,vacuum_gasoil,GWa,,,10.769759878947298,21.539519757894595,32.30927963684189,43.07903951578919,50.88285543357719,57.03206481183418,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_AFR,vacuum_gasoil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_NAM,vacuum_gasoil,GWa,,,26.000783509630047,52.001567019260094,78.00235052889013,104.00313403852019,104.00313403852019,104.00313403852019,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_EEU,vacuum_gasoil,GWa,,,2.1926717145299994,4.385343429059999,6.578015143589999,8.770686858119998,8.770686858119998,8.770686858119998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_WEU,vacuum_gasoil,GWa,,,4.584030917185499,9.168061834370999,13.752092751556496,18.336123668741998,18.336123668741998,18.336123668741998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_LAM,vacuum_gasoil,GWa,,,7.300025269930798,14.600050539861597,21.900075809792398,29.200101079723193,29.200101079723193,29.200101079723193,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_PAS,vacuum_gasoil,GWa,,,12.455235943469546,24.910471886939092,37.36570783040864,49.820943773878184,49.820943773878184,50.47290814169339,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_SAS,vacuum_gasoil,GWa,,,3.6944647509527995,7.388929501905599,11.083394252858398,14.777859003811198,18.2895761668158,20.245469270261392,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_PAO,vacuum_gasoil,GWa,,,1.5917449613669996,3.1834899227339992,4.775234884100999,6.3669798454679984,6.3669798454679984,6.3669798454679984,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_FSU,vacuum_gasoil,GWa,,,1.0143913000154998,2.0287826000309996,3.0431739000464995,4.057565200061999,4.121923482467999,4.306018104233998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_activity,R11_MEA,vacuum_gasoil,GWa,,,9.4732398293148,18.9464796586296,28.419719487944395,37.8929593172592,39.7648873127286,40.772468608442985,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_CPA,atm_gasoil,GW,,,2.4802019246069995,4.960403849213999,7.440605773820998,9.920807698427998,9.920807698427998,9.920807698427998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_AFR,atm_gasoil,GW,,,0.20915787419999993,0.41831574839999985,0.6274736226,0.8366314967999997,0.8366314967999997,0.8366314967999997,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_NAM,atm_gasoil,GW,,,0.4372684499699999,0.8745368999399998,1.3118053499099998,1.7490737998799997,1.7490737998799997,1.7490737998799997,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_EEU,atm_gasoil,GW,,,0.6963458127119999,1.3926916254239998,2.089037438136,2.7853832508479996,2.7853832508479996,2.7853832508479996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_WEU,atm_gasoil,GW,,,1.1880988181369996,2.376197636273999,3.5642964544109987,4.752395272547998,4.752395272547998,4.814585832275999,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_LAM,atm_gasoil,GW,,,0.35241317179199994,0.7048263435839999,1.057239515376,1.4096526871679997,1.744633656612,1.9312053357959993,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_PAS,atm_gasoil,GW,,,0.15183576737999996,0.3036715347599999,0.45550730213999985,0.6073430695199998,0.6073430695199998,0.6073430695199998,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_SAS,atm_gasoil,GW,,,0.09676228616999999,0.19352457233999998,0.2902868585099999,0.38704914467999996,0.3931882495199998,0.4107489447599999,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_PAO,atm_gasoil,GW,,,0.903647678472,1.807295356944,2.7109430354159993,3.614590713888,3.793153002804,3.8892656860199986,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_FSU,atm_gasoil,GW,,,2.1539519757894596,4.307903951578919,6.461855927368378,8.615807903157839,10.176571086715438,11.406412962366836,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_MEA,atm_gasoil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_CPA,vacuum_gasoil,GW,,,5.2001567019260095,10.400313403852019,15.600470105778026,20.800626807704038,20.800626807704038,20.800626807704038,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_AFR,vacuum_gasoil,GW,,,0.4385343429059999,0.8770686858119998,1.3156030287179998,1.7541373716239996,1.7541373716239996,1.7541373716239996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_NAM,vacuum_gasoil,GW,,,0.9168061834370999,1.8336123668741997,2.7504185503112994,3.6672247337483994,3.6672247337483994,3.6672247337483994,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_EEU,vacuum_gasoil,GW,,,1.4600050539861598,2.9200101079723195,4.38001516195848,5.840020215944639,5.840020215944639,5.840020215944639,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_WEU,vacuum_gasoil,GW,,,2.4910471886939094,4.982094377387819,7.473141566081727,9.964188754775638,9.964188754775638,10.094581628338677,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_LAM,vacuum_gasoil,GW,,,0.7388929501905599,1.4777859003811198,2.2166788505716797,2.9555718007622396,3.65791523336316,4.049093854052279,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_PAS,vacuum_gasoil,GW,,,0.3183489922733999,0.6366979845467998,0.9550469768201998,1.2733959690935996,1.2733959690935996,1.2733959690935996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_SAS,vacuum_gasoil,GW,,,0.20287826000309997,0.40575652000619994,0.6086347800092999,0.8115130400123999,0.8243846964935997,0.8612036208467997,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_PAO,vacuum_gasoil,GW,,,1.8946479658629598,3.7892959317259196,5.683943897588879,7.578591863451839,7.95297746254572,8.154493721688597,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_FSU,vacuum_gasoil,GW,,,0.4960403849213999,0.9920807698427998,1.4881211547641997,1.9841615396855996,1.9841615396855996,1.9841615396855996,,,,,,,,,,,,,,
catalytic_cracking_ref,historical_new_capacity,R11_MEA,vacuum_gasoil,GW,,,0.04183157483999998,0.08366314967999997,0.12549472452,0.16732629935999993,0.16732629935999993,0.16732629935999993,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_CPA,M1,GWa,,,27.23960079224999,54.47920158449998,81.71880237674996,108.95840316899996,128.69633907899998,144.24933288149995,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_AFR,M1,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_NAM,M1,GWa,,,65.76292981912499,131.52585963824998,197.28878945737495,263.05171927649997,263.05171927649997,263.05171927649997,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_EEU,M1,GWa,,,8.714911424999999,17.429822849999997,26.144734274999998,34.859645699999994,34.859645699999994,34.859645699999994,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_WEU,M1,GWa,,,18.219518748749998,36.439037497499996,54.65855624624999,72.87807499499999,72.87807499499999,72.87807499499999,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_LAM,M1,GWa,,,18.463714730999996,36.92742946199999,55.39114419299999,73.85485892399998,73.85485892399998,73.85485892399998,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_PAS,M1,GWa,,,31.50262017787499,63.00524035574998,94.50786053362496,126.01048071149997,126.01048071149997,127.65947282549996,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_SAS,M1,GWa,,,9.344288645999997,18.688577291999994,28.032865937999993,37.37715458399999,46.25922574349999,51.20620208549998,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_PAO,M1,GWa,,,6.3264903074999985,12.652980614999997,18.979470922499996,25.305961229999994,25.305961229999994,25.305961229999994,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_FSU,M1,GWa,,,4.0317619237499995,8.063523847499999,12.095285771249998,16.127047694999998,16.382843729999994,17.114539364999995,,,,,,,,,,,,,,
visbreaker_ref,historical_activity,R11_MEA,M1,GWa,,,23.960355110999995,47.92071022199999,71.88106533299998,95.84142044399998,100.57602658949997,103.12446894749996,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_CPA,M1,GW,,,5.447920158449998,10.895840316899996,16.343760475349992,21.79168063379999,25.739267815799998,28.84986657629999,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_AFR,M1,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_NAM,M1,GW,,,13.152585963824999,26.305171927649997,39.45775789147499,52.610343855299995,52.610343855299995,52.610343855299995,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_EEU,M1,GW,,,1.7429822849999996,3.4859645699999993,5.228946854999999,6.9719291399999985,6.9719291399999985,6.9719291399999985,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_WEU,M1,GW,,,3.6439037497499998,7.2878074994999995,10.931711249249997,14.575614998999999,14.575614998999999,14.575614998999999,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_LAM,M1,GW,,,3.692742946199999,7.385485892399998,11.078228838599998,14.770971784799997,14.770971784799997,14.770971784799997,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_PAS,M1,GW,,,6.300524035574998,12.601048071149997,18.90157210672499,25.202096142299993,25.202096142299993,25.531894565099993,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_SAS,M1,GW,,,1.8688577291999995,3.737715458399999,5.606573187599999,7.475430916799998,9.251845148699998,10.241240417099997,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_PAO,M1,GW,,,1.2652980614999998,2.5305961229999996,3.795894184499999,5.061192245999999,5.061192245999999,5.061192245999999,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_FSU,M1,GW,,,0.8063523847499999,1.6127047694999999,2.4190571542499995,3.2254095389999997,3.276568745999999,3.422907872999999,,,,,,,,,,,,,,
visbreaker_ref,historical_new_capacity,R11_MEA,M1,GW,,,4.792071022199999,9.584142044399998,14.376213066599997,19.168284088799997,20.115205317899996,20.624893789499993,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_CPA,M1,GWa,,,20.753981555999996,41.50796311199999,62.26194466799998,83.01592622399998,98.05435358399998,109.90425362399998,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_AFR,M1,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_NAM,M1,GWa,,,50.10508938599999,100.21017877199998,150.31526815799995,200.42035754399996,200.42035754399996,200.42035754399996,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_EEU,M1,GWa,,,8.714911424999999,17.429822849999997,26.144734274999998,34.859645699999994,34.859645699999994,34.859645699999994,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_WEU,M1,GWa,,,18.219518748749998,36.439037497499996,54.65855624624999,72.87807499499999,72.87807499499999,72.87807499499999,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_LAM,M1,GWa,,,14.067592175999998,28.135184351999996,42.202776527999994,56.27036870399999,56.27036870399999,56.27036870399999,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_PAS,M1,GWa,,,24.001996325999993,48.00399265199999,72.00598897799998,96.00798530399997,96.00798530399997,97.26436024799997,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_SAS,M1,GWa,,,7.1194580159999985,14.238916031999997,21.358374047999998,28.477832063999994,35.24512437599999,39.01424920799999,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_PAO,M1,GWa,,,6.3264903074999985,12.652980614999997,18.979470922499996,25.305961229999994,25.305961229999994,25.305961229999994,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_FSU,M1,GWa,,,4.0317619237499995,8.063523847499999,12.095285771249998,16.127047694999998,16.382843729999994,17.114539364999995,,,,,,,,,,,,,,
coking_ref,historical_activity,R11_MEA,M1,GWa,,,18.255508655999996,36.51101731199999,54.76652596799999,73.02203462399999,76.62935359199999,78.57102395999998,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_CPA,M1,GW,,,4.150796311199999,8.301592622399998,12.452388933599995,16.603185244799995,19.610870716799997,21.980850724799996,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_AFR,M1,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_NAM,M1,GW,,,10.021017877199998,20.042035754399997,30.063053631599992,40.084071508799994,40.084071508799994,40.084071508799994,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_EEU,M1,GW,,,1.7429822849999996,3.4859645699999993,5.228946854999999,6.9719291399999985,6.9719291399999985,6.9719291399999985,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_WEU,M1,GW,,,3.6439037497499998,7.2878074994999995,10.931711249249997,14.575614998999999,14.575614998999999,14.575614998999999,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_LAM,M1,GW,,,2.8135184352,5.6270368704,8.440555305599998,11.2540737408,11.2540737408,11.2540737408,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_PAS,M1,GW,,,4.8003992651999985,9.600798530399997,14.401197795599995,19.201597060799994,19.201597060799994,19.452872049599996,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_SAS,M1,GW,,,1.4238916031999997,2.8477832063999995,4.2716748095999995,5.695566412799999,7.049024875199999,7.802849841599998,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_PAO,M1,GW,,,1.2652980614999998,2.5305961229999996,3.795894184499999,5.061192245999999,5.061192245999999,5.061192245999999,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_FSU,M1,GW,,,0.8063523847499999,1.6127047694999999,2.4190571542499995,3.2254095389999997,3.276568745999999,3.422907872999999,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R11_MEA,M1,GW,,,3.6511017311999994,7.302203462399999,10.953305193599999,14.604406924799997,15.325870718399997,15.714204791999995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_CPA,M1,GWa,,,27.23960079224999,54.47920158449998,81.71880237674996,108.95840316899996,128.69633907899998,144.24933288149995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_AFR,M1,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_NAM,M1,GWa,,,65.76292981912499,131.52585963824998,197.28878945737495,263.05171927649997,263.05171927649997,263.05171927649997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_EEU,M1,GWa,,,8.714911424999999,17.429822849999997,26.144734274999998,34.859645699999994,34.859645699999994,34.859645699999994,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_WEU,M1,GWa,,,18.219518748749998,36.439037497499996,54.65855624624999,72.87807499499999,72.87807499499999,72.87807499499999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_LAM,M1,GWa,,,18.463714730999996,36.92742946199999,55.39114419299999,73.85485892399998,73.85485892399998,73.85485892399998,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_PAS,M1,GWa,,,31.50262017787499,63.00524035574998,94.50786053362496,126.01048071149997,126.01048071149997,127.65947282549996,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_SAS,M1,GWa,,,9.344288645999997,18.688577291999994,28.032865937999993,37.37715458399999,46.25922574349999,51.20620208549998,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_PAO,M1,GWa,,,6.3264903074999985,12.652980614999997,18.979470922499996,25.305961229999994,25.305961229999994,25.305961229999994,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_FSU,M1,GWa,,,4.0317619237499995,8.063523847499999,12.095285771249998,16.127047694999998,16.382843729999994,17.114539364999995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R11_MEA,M1,GWa,,,23.960355110999995,47.92071022199999,71.88106533299998,95.84142044399998,100.57602658949997,103.12446894749996,,,,,,,,,,,,,,
