"avgLF","xval","code","msg_reg","commodity","x.interval"
0.718257484761564,0,"ensemble_2p6_2030-2070","WEU","hydro_cNA",NA
0.718257484761564,1099.4522,"ensemble_2p6_2030-2070","WEU","hydro_c1",1099.4522
0.708082172799244,1832.4203,"ensemble_2p6_2030-2070","WEU","hydro_c1",732.9681
0.697907905769998,3298.3566,"ensemble_2p6_2030-2070","WEU","hydro_c1",1465.9363
0.685390852689078,4764.2928,"ensemble_2p6_2030-2070","WEU","hydro_c1",1465.9362
0.710729129219648,5008.6155,"ensemble_2p6_2030-2070","WEU","hydro_c2",244.3227
0.701218661151737,5741.5837,"ensemble_2p6_2030-2070","WEU","hydro_c2",732.9682
0.694134712970278,6352.3904,"ensemble_2p6_2030-2070","WEU","hydro_c2",610.8067
0.686257575340975,7818.3267,"ensemble_2p6_2030-2070","WEU","hydro_c2",1465.9363
0.706710169126979,8062.6494,"ensemble_2p6_2030-2070","WEU","hydro_c3",244.322700000001
0.695267398879105,8551.2948,"ensemble_2p6_2030-2070","WEU","hydro_c3",488.645399999999
0.690143827508687,8917.7789,"ensemble_2p6_2030-2070","WEU","hydro_c3",366.4841
0.678978138521534,9284.2629,"ensemble_2p6_2030-2070","WEU","hydro_c3",366.484
0.708881479370394,9650.747,"ensemble_2p6_2030-2070","WEU","hydro_c4",366.4841
0.69530517829428,10261.5538,"ensemble_2p6_2030-2070","WEU","hydro_c4",610.8068
0.677114990203123,10383.7151,"ensemble_2p6_2030-2070","WEU","hydro_c4",122.1613
0.661101330822878,10505.8765,"ensemble_2p6_2030-2070","WEU","hydro_c4",122.161400000001
0.7080828377818,10628.0378,"ensemble_2p6_2030-2070","WEU","hydro_c5",122.1613
0.697982089961148,10750.1992,"ensemble_2p6_2030-2070","WEU","hydro_c5",122.161399999999
0.683272671103817,10994.5219,"ensemble_2p6_2030-2070","WEU","hydro_c5",244.322700000001
0.677413730074692,11116.6833,"ensemble_2p6_2030-2070","WEU","hydro_c5",122.161400000001
0.710201792768243,11238.8446,"ensemble_2p6_2030-2070","WEU","hydro_c6",122.1613
0.685823665352041,11361.006,"ensemble_2p6_2030-2070","WEU","hydro_c6",122.161399999999
0.676405281788367,11605.3287,"ensemble_2p6_2030-2070","WEU","hydro_c6",244.322700000001
0.673885030607266,11727.49,"ensemble_2p6_2030-2070","WEU","hydro_c6",122.1613
0.700272397762893,11849.6514,"ensemble_2p6_2030-2070","WEU","hydro_c7",122.161400000001
0.688250277769835,11971.8127,"ensemble_2p6_2030-2070","WEU","hydro_c7",122.1613
0.663749645856995,12216.1354,"ensemble_2p6_2030-2070","WEU","hydro_c8",244.322699999999
0.710922511258788,0,"ensemble_2p6_2071-2100","WEU","hydro_cNA",NA
0.710922511258788,1118.755,"ensemble_2p6_2071-2100","WEU","hydro_c1",1118.755
0.699836933721525,2610.4284,"ensemble_2p6_2071-2100","WEU","hydro_c1",1491.6734
0.69095926719033,4102.1017,"ensemble_2p6_2071-2100","WEU","hydro_c1",1491.6733
0.68034838955592,4972.2445,"ensemble_2p6_2071-2100","WEU","hydro_c1",870.1428
0.699059305987254,6339.6117,"ensemble_2p6_2071-2100","WEU","hydro_c2",1367.3672
0.689536560186888,7209.7545,"ensemble_2p6_2071-2100","WEU","hydro_c2",870.1428
0.678308531653239,7955.5912,"ensemble_2p6_2071-2100","WEU","hydro_c2",745.8367
0.668957170540534,8204.2034,"ensemble_2p6_2071-2100","WEU","hydro_c2",248.6122
0.697994641756047,8701.4279,"ensemble_2p6_2071-2100","WEU","hydro_c3",497.2245
0.688990946710113,9322.9585,"ensemble_2p6_2071-2100","WEU","hydro_c3",621.5306
0.676266114418354,9571.5707,"ensemble_2p6_2071-2100","WEU","hydro_c3",248.6122
0.660613315065428,9695.8768,"ensemble_2p6_2071-2100","WEU","hydro_c3",124.3061
0.707018531225312,10068.7951,"ensemble_2p6_2071-2100","WEU","hydro_c4",372.918299999999
0.69827994383401,10317.4074,"ensemble_2p6_2071-2100","WEU","hydro_c4",248.612300000001
0.681287398276181,10566.0196,"ensemble_2p6_2071-2100","WEU","hydro_c4",248.6122
0.669660768618099,10814.6318,"ensemble_2p6_2071-2100","WEU","hydro_c4",248.6122
0.700269211541067,10938.9379,"ensemble_2p6_2071-2100","WEU","hydro_c5",124.306100000002
0.694712923381881,11063.244,"ensemble_2p6_2071-2100","WEU","hydro_c5",124.3061
0.675741103066026,11436.1624,"ensemble_2p6_2071-2100","WEU","hydro_c5",372.918399999999
0.653025112939515,11560.4685,"ensemble_2p6_2071-2100","WEU","hydro_c5",124.306100000002
0.680434353569388,11684.7746,"ensemble_2p6_2071-2100","WEU","hydro_c6",124.3061
0.67696434983886,11809.0807,"ensemble_2p6_2071-2100","WEU","hydro_c6",124.3061
0.671043853011875,11933.3868,"ensemble_2p6_2071-2100","WEU","hydro_c6",124.3061
0.65443687568757,12057.6929,"ensemble_2p6_2071-2100","WEU","hydro_c6",124.3061
0.682273249113984,12181.999,"ensemble_2p6_2071-2100","WEU","hydro_c7",124.3061
0.684619572811275,12430.6113,"ensemble_2p6_2071-2100","WEU","hydro_c8",248.612300000001
0.708297375974263,0,"ensemble_6p0_2030-2070","WEU","hydro_cNA",NA
0.708297375974263,1709.7719,"ensemble_6p0_2030-2070","WEU","hydro_c1",1709.7719
0.699149328299519,3297.4173,"ensemble_6p0_2030-2070","WEU","hydro_c1",1587.6454
0.688056716337875,4640.8095,"ensemble_6p0_2030-2070","WEU","hydro_c1",1343.3922
0.674438700468829,5007.1892,"ensemble_6p0_2030-2070","WEU","hydro_c1",366.3797
0.718092571576264,5373.5689,"ensemble_6p0_2030-2070","WEU","hydro_c2",366.3797
0.69470512698406,6350.5814,"ensemble_6p0_2030-2070","WEU","hydro_c2",977.0125
0.685220560418472,7816.1002,"ensemble_6p0_2030-2070","WEU","hydro_c2",1465.5188
0.676126992284004,8182.4799,"ensemble_6p0_2030-2070","WEU","hydro_c2",366.3797
0.711724652040092,8548.8596,"ensemble_6p0_2030-2070","WEU","hydro_c3",366.3797
0.700942536734254,8915.2393,"ensemble_6p0_2030-2070","WEU","hydro_c3",366.3797
0.690209539042835,9525.8721,"ensemble_6p0_2030-2070","WEU","hydro_c3",610.632800000001
0.672629422412364,9770.1253,"ensemble_6p0_2030-2070","WEU","hydro_c3",244.253199999999
0.718186728655094,9892.2518,"ensemble_6p0_2030-2070","WEU","hydro_c4",122.1265
0.693611773408976,10258.6315,"ensemble_6p0_2030-2070","WEU","hydro_c4",366.3797
0.683288522558742,10380.7581,"ensemble_6p0_2030-2070","WEU","hydro_c4",122.1266
0.664327890996461,10747.1378,"ensemble_6p0_2030-2070","WEU","hydro_c4",366.379700000001
0.697676893018823,10869.2644,"ensemble_6p0_2030-2070","WEU","hydro_c5",122.1266
0.68728555827515,10991.3909,"ensemble_6p0_2030-2070","WEU","hydro_c5",122.1265
0.679612109360042,11235.6441,"ensemble_6p0_2030-2070","WEU","hydro_c5",244.253199999999
0.674049675176856,11357.7706,"ensemble_6p0_2030-2070","WEU","hydro_c5",122.1265
0.707522139296354,11479.8972,"ensemble_6p0_2030-2070","WEU","hydro_c6",122.1266
0.697715527110689,11602.0238,"ensemble_6p0_2030-2070","WEU","hydro_c6",122.126600000001
0.682985467724169,11724.1503,"ensemble_6p0_2030-2070","WEU","hydro_c6",122.126499999998
0.6639296648787,11846.2769,"ensemble_6p0_2030-2070","WEU","hydro_c6",122.126600000001
0.68932064968595,11968.4035,"ensemble_6p0_2030-2070","WEU","hydro_c7",122.1266
0.659473087560149,12212.6566,"ensemble_6p0_2030-2070","WEU","hydro_c8",244.2531
0.70134935544505,0,"ensemble_6p0_2071-2100","WEU","hydro_cNA",NA
0.70134935544505,791.0619,"ensemble_6p0_2071-2100","WEU","hydro_c1",791.0619
0.689257118932888,2147.168,"ensemble_6p0_2071-2100","WEU","hydro_c1",1356.1061
0.678680632492729,3842.3007,"ensemble_6p0_2071-2100","WEU","hydro_c1",1695.1327
0.667426974636295,5085.398,"ensemble_6p0_2071-2100","WEU","hydro_c1",1243.0973
0.689994889784194,5650.4422,"ensemble_6p0_2071-2100","WEU","hydro_c2",565.0442
0.683560175082125,6554.513,"ensemble_6p0_2071-2100","WEU","hydro_c2",904.0708
0.672844846149832,7571.5926,"ensemble_6p0_2071-2100","WEU","hydro_c2",1017.0796
0.658257720926562,7684.6014,"ensemble_6p0_2071-2100","WEU","hydro_c2",113.0088
0.712405343016344,7797.6103,"ensemble_6p0_2071-2100","WEU","hydro_c3",113.008900000001
0.696965777459271,8023.628,"ensemble_6p0_2071-2100","WEU","hydro_c3",226.017699999999
0.688941985647633,8588.6722,"ensemble_6p0_2071-2100","WEU","hydro_c3",565.044200000001
0.677359814355638,9040.7076,"ensemble_6p0_2071-2100","WEU","hydro_c3",452.035399999999
0.696068676401106,9379.7341,"ensemble_6p0_2071-2100","WEU","hydro_c4",339.0265
0.681874336567353,9605.7518,"ensemble_6p0_2071-2100","WEU","hydro_c4",226.0177
0.671532555223819,9718.7606,"ensemble_6p0_2071-2100","WEU","hydro_c4",113.0088
0.660374997943219,9944.7783,"ensemble_6p0_2071-2100","WEU","hydro_c4",226.0177
0.684061743218875,10170.796,"ensemble_6p0_2071-2100","WEU","hydro_c5",226.0177
0.674513325189466,10283.8049,"ensemble_6p0_2071-2100","WEU","hydro_c5",113.008899999999
0.667612708878562,10509.8226,"ensemble_6p0_2071-2100","WEU","hydro_c5",226.0177
0.662410987892913,10622.8314,"ensemble_6p0_2071-2100","WEU","hydro_c5",113.0088
0.672772948111168,10735.8402,"ensemble_6p0_2071-2100","WEU","hydro_c6",113.008800000001
0.660873161697123,10848.8491,"ensemble_6p0_2071-2100","WEU","hydro_c6",113.008899999999
0.687331327660768,10961.8579,"ensemble_6p0_2071-2100","WEU","hydro_c7",113.008800000001
0.666612289199662,11074.8668,"ensemble_6p0_2071-2100","WEU","hydro_c7",113.008899999999
0.678470737357348,11300.8845,"ensemble_6p0_2071-2100","WEU","hydro_c8",226.0177
0.70439335400128,0,"ensemble_hist_historical","WEU","hydro_cNA",NA
0.70439335400128,847.5731,"ensemble_hist_historical","WEU","hydro_c1",847.5731
0.690014350129353,1695.1463,"ensemble_hist_historical","WEU","hydro_c1",847.5732
