MODEL,SCENARIO,VARIABLETYPE,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR,PULL DATE
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_CHN,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.2,GWa,R12_CHN-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,1719.2,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.9,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,1.2,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_EEU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_EEU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,474.3,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_FSU,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_FSU-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,7100.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.1,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_LAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_LAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,1348.1,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_MEA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,2539.6,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_NAM,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,125700.3,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAO,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,64234.7,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.2,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.1,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAS,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,429.8,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_RCPA,R12_LOIL,energy_bulk_carrier_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
