node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_EEU,oil_tanker_loil,broadcast,broadcast,EEU-SAS,year,,USD/Mt-km
R12_EEU,oil_tanker_loil,broadcast,broadcast,EEU-WEU,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-AFR,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-RCPA,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-CHN,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-EEU,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-LAM,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-MEA,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-NAM,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-PAO,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-PAS,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-SAS,year,,USD/Mt-km
R12_FSU,oil_tanker_loil,broadcast,broadcast,FSU-WEU,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-AFR,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-RCPA,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-CHN,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-EEU,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-FSU,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-MEA,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-NAM,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-PAO,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-PAS,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-SAS,year,,USD/Mt-km
R12_LAM,oil_tanker_loil,broadcast,broadcast,LAM-WEU,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-AFR,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-RCPA,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-CHN,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-EEU,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-FSU,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-LAM,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-NAM,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-PAO,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-PAS,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-SAS,year,,USD/Mt-km
R12_MEA,oil_tanker_loil,broadcast,broadcast,MEA-WEU,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-AFR,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-RCPA,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-CHN,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-EEU,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-FSU,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-LAM,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-MEA,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-PAO,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-PAS,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-SAS,year,,USD/Mt-km
R12_NAM,oil_tanker_loil,broadcast,broadcast,NAM-WEU,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-AFR,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-RCPA,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-CHN,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-EEU,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-FSU,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-LAM,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-MEA,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-NAM,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-PAS,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-SAS,year,,USD/Mt-km
R12_PAO,oil_tanker_loil,broadcast,broadcast,PAO-WEU,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-AFR,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-RCPA,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-CHN,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-EEU,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-FSU,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-LAM,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-MEA,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-NAM,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-PAO,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-SAS,year,,USD/Mt-km
R12_PAS,oil_tanker_loil,broadcast,broadcast,PAS-WEU,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-AFR,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-RCPA,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-CHN,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-EEU,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-FSU,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-LAM,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-MEA,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-NAM,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-PAO,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-PAS,year,,USD/Mt-km
R12_SAS,oil_tanker_loil,broadcast,broadcast,SAS-WEU,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-AFR,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-RCPA,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-CHN,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-EEU,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-FSU,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-LAM,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-MEA,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-NAM,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-PAO,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-PAS,year,,USD/Mt-km
R12_WEU,oil_tanker_loil,broadcast,broadcast,WEU-SAS,year,,USD/Mt-km
